release_date,commodity,status,surprise,return_1d,price_before,price_after,report_date,news_sentiment,news_failure,cotton_world_ending_stocks_proj_current,cotton_world_ending_stocks_proj_prev,sugar_us_ending_stocks_proj_current,sugar_us_ending_stocks_proj_prev,wheat_us_ending_stocks_proj_current,wheat_us_ending_stocks_proj_prev,corn_us_ending_stocks_proj_current,corn_us_ending_stocks_proj_prev,soybeans_us_ending_stocks_proj_current,soybeans_us_ending_stocks_proj_prev
2023-06-09,oil,Neutral/No Change,,-0.01571051665308772,71.29000091552734,70.16999816894531,2023-06-01,Neutral,N/A,92.79,92.28,1353.0,1444.0,562.0,556.0,2257.0,2222.0,350.0,335.0
2023-07-12,oil,Neutral/No Change,,0.012294509507328522,74.83000183105469,75.75,2023-07-01,Neutral,N/A,94.52,92.79,1719.0,1353.0,592.0,562.0,2262.0,2257.0,300.0,350.0
2023-08-11,oil,Neutral/No Change,,0.004467553102456173,82.81999969482422,83.19000244140625,2023-08-01,Neutral,N/A,91.6,94.52,1942.0,1719.0,615.0,592.0,2202.0,2262.0,245.0,300.0
2023-09-12,oil,Neutral/No Change,,0.01775684965180891,87.29000091552734,88.83999633789062,2023-09-01,Neutral,N/A,89.96,91.6,1714.0,1942.0,615.0,615.0,2221.0,2202.0,220.0,245.0
2023-10-12,oil,Neutral/No Change,,-0.006946870481498055,83.48999786376953,82.91000366210938,2023-10-01,Neutral,N/A,79.92,89.96,1557.0,1714.0,670.0,615.0,2111.0,2221.0,220.0,220.0
2023-11-09,oil,Neutral/No Change,,0.005442665906664341,75.33000183105469,75.73999786376953,2023-11-01,Neutral,N/A,81.5,79.92,1569.0,1557.0,684.0,670.0,2156.0,2111.0,245.0,220.0
2023-12-08,oil,Neutral/No Change,,0.027257097185772135,69.33999633789062,71.2300033569336,2023-12-01,Neutral,N/A,82.4,81.5,1624.0,1569.0,659.0,684.0,2131.0,2156.0,245.0,245.0
2024-01-12,oil,Neutral/No Change,,0.009164172353136532,72.0199966430664,72.68000030517578,2024-01-01,Neutral,N/A,84.38,82.4,1754.0,1624.0,648.0,659.0,2162.0,2131.0,280.0,245.0
2024-02-08,oil,Neutral/No Change,,0.03195235026874351,73.86000061035156,76.22000122070312,2024-02-01,Neutral,N/A,83.7,84.38,1805.0,1754.0,658.0,648.0,2172.0,2162.0,315.0,280.0
2024-03-08,oil,Neutral/No Change,,-0.01165587438728268,78.93000030517578,78.01000213623047,2024-03-01,Neutral,N/A,83.34,83.7,1701.0,1805.0,673.0,658.0,2172.0,2172.0,315.0,315.0
2024-04-11,oil,Neutral/No Change,,-0.013803531539772191,86.20999908447266,85.0199966430664,2024-04-01,Neutral,N/A,83.08,83.34,1722.0,1701.0,698.0,673.0,2122.0,2172.0,340.0,315.0
2024-05-10,oil,Neutral/No Change,,-0.012616704176732427,79.26000213623047,78.26000213623047,2024-05-01,Neutral,N/A,83.01,,1464.0,1758.0,,,,,,
2024-06-12,oil,Neutral/No Change,,0.007702162546450916,77.9000015258789,78.5,2024-06-01,Neutral,N/A,83.49,83.01,1445.0,1464.0,758.0,766.0,2102.0,2102.0,455.0,445.0
2024-07-12,oil,Neutral/No Change,,-0.0049625229784483,82.62000274658203,82.20999908447266,2024-07-01,Neutral,N/A,82.63,83.49,1695.0,1445.0,856.0,758.0,2097.0,2102.0,435.0,455.0
2024-08-12,oil,Neutral/No Change,,0.041905275561749444,76.83999633789062,80.05999755859375,2024-08-01,Neutral,N/A,77.61,82.63,1985.0,1695.0,828.0,856.0,2073.0,2097.0,560.0,435.0
2024-09-12,oil,Neutral/No Change,,0.024662066889310642,67.30999755859375,68.97000122070312,2024-09-01,Neutral,N/A,76.49,77.61,1777.0,1985.0,828.0,828.0,2057.0,2073.0,550.0,560.0
2024-10-11,oil,Neutral/No Change,,-0.003823347677802364,75.8499984741211,75.55999755859375,2024-10-01,Neutral,N/A,76.33,76.49,1788.0,1777.0,812.0,828.0,1999.0,2057.0,550.0,550.0
2024-11-08,oil,Neutral/No Change,,-0.027363230240912154,72.36000061035156,70.37999725341797,2024-11-01,Neutral,N/A,75.75,76.33,1464.0,1788.0,815.0,812.0,1938.0,1999.0,470.0,550.0
2024-12-10,oil,Neutral/No Change,,0.003217691713777088,68.37000274658203,68.58999633789062,2024-12-01,Neutral,N/A,76.02,75.75,1696.0,1464.0,795.0,815.0,1738.0,1938.0,470.0,470.0
2025-01-10,oil,Neutral/No Change,,0.03584958862988993,73.91999816894531,76.56999969482422,2025-01-01,Neutral,N/A,77.91,76.02,1939.0,1696.0,798.0,795.0,1540.0,1738.0,380.0,470.0
2025-02-11,oil,Neutral/No Change,,0.01382743368666756,72.31999969482422,73.31999969482422,2025-02-01,Neutral,N/A,78.41,77.91,1913.0,1939.0,794.0,798.0,1540.0,1540.0,380.0,380.0
2025-03-11,oil,Neutral/No Change,,0.0033318374189051847,66.02999877929688,66.25,2025-03-01,Neutral,N/A,78.33,78.41,1872.0,1913.0,819.0,794.0,1540.0,1540.0,380.0,380.0
2025-04-10,oil,Neutral/No Change,,-0.036567743946989965,62.349998474121094,60.06999969482422,2025-04-01,Neutral,N/A,78.86,78.33,2016.0,1872.0,846.0,819.0,1465.0,1540.0,375.0,380.0
2025-05-12,oil,Neutral/No Change,,0.01524090950834229,61.02000045776367,61.95000076293945,2025-05-01,Neutral,N/A,78.38,,1436.0,2032.0,,,,,,
2025-06-12,oil,Neutral/No Change,,-0.0016140954935971862,68.1500015258789,68.04000091552734,2025-06-01,Neutral,N/A,76.8,78.38,1443.0,1436.0,898.0,923.0,1750.0,1800.0,295.0,295.0
2025-07-11,oil,Neutral/No Change,,0.028240908247505032,66.56999969482422,68.44999694824219,2025-07-01,Neutral,N/A,77.32,76.8,1643.0,1443.0,890.0,898.0,1660.0,1750.0,310.0,295.0
2025-08-12,oil,Neutral/No Change,,-0.01235148415940377,63.959999084472656,63.16999816894531,2025-08-01,Neutral,N/A,73.91,77.32,2160.0,1643.0,869.0,890.0,2117.0,1660.0,290.0,310.0
2025-09-12,oil,Neutral/No Change,,0.005130666992213602,62.369998931884766,62.689998626708984,2025-09-01,Neutral,N/A,73.14,73.91,1976.0,2160.0,844.0,869.0,2110.0,2117.0,300.0,290.0
2025-11-14,oil,Neutral/No Change,,0.02385417547516836,58.689998626708984,60.09000015258789,2025-11-01,Neutral,N/A,75.93,73.14,1845.0,1976.0,901.0,844.0,2154.0,2110.0,290.0,300.0
2025-12-09,oil,Neutral/No Change,,-0.01069974620731441,58.880001068115234,58.25,2025-12-01,Neutral,N/A,75.97,75.93,1867.0,1845.0,901.0,901.0,2029.0,2154.0,290.0,290.0
2026-01-12,oil,Neutral/No Change,,0.006427623054476936,59.119998931884766,59.5,2026-01-01,Neutral,N/A,74.48,75.97,1922.0,1867.0,926.0,901.0,2227.0,2029.0,350.0,290.0
2020-01-10,coffee,Neutral/No Change,,0.01363441410247612,117.3499984741211,118.9499969482422,2020-01-01,Neutral,N/A,79.59,80.32,1556.0,1655.0,965.0,974.0,1892.0,1910.0,475.0,475.0
2020-02-11,coffee,Neutral/No Change,,0.001993987459192771,100.3000030517578,100.5,2020-02-01,Neutral,N/A,82.12,79.59,1516.0,1556.0,940.0,965.0,1892.0,1892.0,425.0,475.0
2020-03-10,coffee,Neutral/No Change,,0.04864619734019468,108.9499969482422,114.25,2020-03-01,Neutral,N/A,83.4,82.12,888.0,1516.0,940.0,940.0,1892.0,1892.0,425.0,425.0
2020-04-09,coffee,Neutral/No Change,,-0.010016732446311044,119.8000030517578,118.5999984741211,2020-04-01,Neutral,N/A,91.26,83.4,1434.0,888.0,970.0,940.0,2092.0,1892.0,480.0,425.0
2020-05-12,coffee,Neutral/No Change,,-0.030748036419978593,108.9499969482422,105.5999984741211,2020-05-01,Neutral,N/A,99.43,,1468.0,1273.0,,,,,,
2020-06-11,coffee,Neutral/No Change,,-0.007751937984496124,96.75,96.0,2020-06-01,Neutral,N/A,104.67,99.43,1468.0,1468.0,925.0,909.0,3323.0,3318.0,395.0,405.0
2020-07-10,coffee,Neutral/No Change,,-0.015864846169692564,97.6999969482422,96.1500015258789,2020-07-01,Neutral,N/A,102.77,104.67,1656.0,1468.0,942.0,925.0,2648.0,3323.0,425.0,395.0
2020-08-12,coffee,Neutral/No Change,,0.006286525255762738,111.3499984741211,112.0500030517578,2020-08-01,Neutral,N/A,104.91,102.77,1788.0,1656.0,925.0,942.0,2756.0,2648.0,610.0,425.0
2020-09-11,coffee,Neutral/No Change,,0.006415140403891509,132.5,133.35000610351562,2020-09-01,Neutral,N/A,103.84,104.91,1659.0,1788.0,925.0,925.0,2503.0,2756.0,460.0,610.0
2020-10-09,coffee,Neutral/No Change,,0.01179141090029749,110.25,111.5500030517578,2020-10-01,Neutral,N/A,101.13,103.84,1749.0,1659.0,883.0,925.0,2167.0,2503.0,290.0,460.0
2020-11-10,coffee,Neutral/No Change,,0.004211554366523412,106.8499984741211,107.3000030517578,2020-11-01,Neutral,N/A,101.44,101.13,1309.0,1749.0,877.0,883.0,1702.0,2167.0,190.0,290.0
2020-12-10,coffee,Neutral/No Change,,0.031766766557063994,114.9000015258789,118.5500030517578,2020-12-01,Neutral,N/A,97.52,101.44,1666.0,1309.0,862.0,877.0,1702.0,1702.0,175.0,190.0
2021-01-12,coffee,Neutral/No Change,,-0.0004116543731540955,121.4499969482422,121.4000015258789,2021-01-01,Neutral,N/A,96.32,97.52,1777.0,1666.0,836.0,862.0,1552.0,1702.0,140.0,175.0
2021-02-09,coffee,Neutral/No Change,,-0.009266732796283676,124.0999984741211,122.9499969482422,2021-02-01,Neutral,N/A,95.74,96.32,1993.0,1777.0,836.0,836.0,1502.0,1552.0,120.0,140.0
2021-03-09,coffee,Neutral/No Change,,-0.0011624110943513396,129.0500030517578,128.89999389648438,2021-03-01,Neutral,N/A,94.59,95.74,1848.0,1993.0,836.0,836.0,1502.0,1502.0,120.0,120.0
2021-04-09,coffee,Neutral/No Change,,-0.004692987730011926,127.8499984741211,127.25,2021-04-01,Neutral,N/A,93.46,94.59,1848.0,1848.0,852.0,836.0,1352.0,1502.0,120.0,120.0
2021-05-12,coffee,Neutral/No Change,,-0.01453680855449637,147.89999389648438,145.75,2021-05-01,Neutral,N/A,90.99,,1502.0,1805.0,,,,,,
2021-06-10,coffee,Neutral/No Change,,0.009541984918065058,157.1999969482422,158.6999969482422,2021-06-01,Neutral,N/A,89.3,90.99,1452.0,1502.0,770.0,774.0,1357.0,1507.0,155.0,140.0
2021-07-12,coffee,Neutral/No Change,,0.01685395241456465,151.3000030517578,153.85000610351562,2021-07-01,Neutral,N/A,87.74,89.3,1656.0,1452.0,665.0,770.0,1432.0,1357.0,155.0,155.0
2021-08-12,coffee,Neutral/No Change,,0.014685868145807945,183.8500061035156,186.5500030517578,2021-08-01,Neutral,N/A,87.23,87.74,1672.0,1656.0,627.0,665.0,1242.0,1432.0,155.0,155.0
2021-09-10,coffee,Neutral/No Change,,0.003243276235219441,185.0,185.6000061035156,2021-09-01,Neutral,N/A,86.68,87.23,1666.0,1672.0,615.0,627.0,1408.0,1242.0,185.0,155.0
2021-10-12,coffee,Neutral/No Change,,0.04357402152501544,204.25,213.1499938964844,2021-10-01,Neutral,N/A,87.13,86.68,1627.0,1666.0,580.0,615.0,1500.0,1408.0,320.0,185.0
2021-11-09,coffee,Neutral/No Change,,0.031304784327920054,199.6499938964844,205.8999938964844,2021-11-01,Neutral,N/A,86.93,87.13,1765.0,1627.0,583.0,580.0,1493.0,1500.0,340.0,320.0
2021-12-09,coffee,Neutral/No Change,,-0.017977503152132392,244.75,240.3500061035156,2021-12-01,Neutral,N/A,85.73,86.93,1678.0,1765.0,598.0,583.0,1493.0,1493.0,340.0,340.0
2022-01-12,coffee,Neutral/No Change,,0.01603038600648356,237.0500030517578,240.8500061035156,2022-01-01,Neutral,N/A,85.01,85.73,1773.0,1678.0,628.0,598.0,1540.0,1493.0,350.0,340.0
2022-02-09,coffee,Neutral/No Change,,0.037758623299873915,248.9499969482422,258.3500061035156,2022-02-01,Neutral,N/A,84.31,85.01,1818.0,1773.0,648.0,628.0,1540.0,1540.0,325.0,350.0
2022-03-09,coffee,Neutral/No Change,,-0.015381354653174346,234.0500030517578,230.4499969482422,2022-03-01,Neutral,N/A,82.57,84.31,1692.0,1818.0,653.0,648.0,1440.0,1540.0,285.0,325.0
2022-04-08,coffee,Neutral/No Change,,0.024320142155376374,226.1499938964844,231.6499938964844,2022-04-01,Neutral,N/A,83.38,82.57,1567.0,1692.0,678.0,653.0,1440.0,1440.0,260.0,285.0
2022-05-12,coffee,Neutral/No Change,,-0.02317131286728363,220.1000061035156,215.0,2022-05-01,Neutral,N/A,82.82,,1266.0,1813.0,,,,,,
2022-06-10,coffee,Neutral/No Change,,-0.02450458192867717,234.6499938964844,228.8999938964844,2022-06-01,Neutral,N/A,82.77,82.82,963.0,1266.0,627.0,619.0,1400.0,1360.0,280.0,310.0
2022-07-12,coffee,Neutral/No Change,,-0.03526968239628151,216.8999938964844,209.25,2022-07-01,Neutral,N/A,84.26,82.77,1564.0,963.0,639.0,627.0,1470.0,1400.0,230.0,280.0
2022-08-12,coffee,Neutral/No Change,,0.011833039479280999,223.9499969482422,226.6000061035156,2022-08-01,Neutral,N/A,82.77,84.26,1814.0,1564.0,610.0,639.0,1388.0,1470.0,245.0,230.0
2022-09-12,coffee,Neutral/No Change,,-0.016198704103671708,231.5,227.75,2022-09-01,Neutral,N/A,84.75,82.77,1710.0,1814.0,610.0,610.0,1219.0,1388.0,200.0,245.0
2022-10-12,coffee,Neutral/No Change,,-0.03718157391130264,217.8500061035156,209.75,2022-10-01,Neutral,N/A,87.87,84.75,1872.0,1710.0,576.0,610.0,1172.0,1219.0,200.0,200.0
2022-11-09,coffee,Neutral/No Change,,-0.007810171676735146,166.4499969482422,165.14999389648438,2022-11-01,Neutral,N/A,87.27,87.87,1701.0,1872.0,571.0,576.0,1182.0,1172.0,220.0,200.0
2022-12-09,coffee,Neutral/No Change,,0.005417502463871485,156.89999389648438,157.75,2022-12-01,Neutral,N/A,89.56,87.27,1707.0,1701.0,571.0,571.0,1257.0,1182.0,220.0,220.0
2023-01-12,coffee,Neutral/No Change,,0.03822098841752884,143.89999389648438,149.39999389648438,2023-01-01,Neutral,N/A,89.93,89.56,1885.0,1707.0,567.0,571.0,1242.0,1257.0,210.0,220.0
2023-02-08,coffee,Neutral/No Change,,-0.008189759521316153,177.0500030517578,175.60000610351562,2023-02-01,Neutral,N/A,89.08,89.93,1874.0,1885.0,568.0,567.0,1267.0,1242.0,225.0,210.0
2023-03-08,coffee,Neutral/No Change,,-0.02709292829758301,184.5500030517578,179.5500030517578,2023-03-01,Neutral,N/A,91.15,89.08,1720.0,1874.0,568.0,568.0,1342.0,1267.0,210.0,225.0
2023-04-11,coffee,Neutral/No Change,,0.043263930078983194,182.6000061035156,190.5,2023-04-01,Neutral,N/A,92.01,91.15,1897.0,1720.0,598.0,568.0,1342.0,1342.0,210.0,210.0
2023-05-12,coffee,Neutral/No Change,,0.0010764098221595555,185.8000030517578,186.0,2023-05-01,Neutral,N/A,92.28,,1444.0,1734.0,,,,,,
2023-06-09,coffee,Neutral/No Change,,-0.021555104313416874,194.8500061035156,190.6499938964844,2023-06-01,Neutral,N/A,92.79,92.28,1353.0,1444.0,562.0,556.0,2257.0,2222.0,350.0,335.0
2023-07-12,coffee,Neutral/No Change,,-0.0034526242386769585,159.3000030517578,158.75,2023-07-01,Neutral,N/A,94.52,92.79,1719.0,1353.0,592.0,562.0,2262.0,2257.0,300.0,350.0
2023-08-11,coffee,Neutral/No Change,,-0.013133151500218623,159.89999389648438,157.8000030517578,2023-08-01,Neutral,N/A,91.6,94.52,1942.0,1719.0,615.0,592.0,2202.0,2262.0,245.0,300.0
2023-09-12,coffee,Neutral/No Change,,-0.005608750157697644,151.5500030517578,150.6999969482422,2023-09-01,Neutral,N/A,89.96,91.6,1714.0,1942.0,615.0,615.0,2221.0,2202.0,220.0,245.0
2023-10-12,coffee,Neutral/No Change,,0.010832810674168853,147.6999969482422,149.3000030517578,2023-10-01,Neutral,N/A,79.92,89.96,1557.0,1714.0,670.0,615.0,2111.0,2221.0,220.0,220.0
2023-11-09,coffee,Neutral/No Change,,0.02552335412939488,174.35000610351562,178.8000030517578,2023-11-01,Neutral,N/A,81.5,79.92,1569.0,1557.0,684.0,670.0,2156.0,2111.0,245.0,220.0
2023-12-08,coffee,Neutral/No Change,,-0.0018868253558792269,185.5,185.1499938964844,2023-12-01,Neutral,N/A,82.4,81.5,1624.0,1569.0,659.0,684.0,2131.0,2156.0,245.0,245.0
2024-01-12,coffee,Neutral/No Change,,-0.022004906191818354,184.0500030517578,180.0,2024-01-01,Neutral,N/A,84.38,82.4,1754.0,1624.0,648.0,659.0,2162.0,2131.0,280.0,245.0
2024-02-08,coffee,Neutral/No Change,,-0.009963261284162745,190.6999969482422,188.8000030517578,2024-02-01,Neutral,N/A,83.7,84.38,1805.0,1754.0,658.0,648.0,2172.0,2162.0,315.0,280.0
2024-03-08,coffee,Neutral/No Change,,-0.035039132811541716,198.3500061035156,191.3999938964844,2024-03-01,Neutral,N/A,83.34,83.7,1701.0,1805.0,673.0,658.0,2172.0,2172.0,315.0,315.0
2024-04-11,coffee,Neutral/No Change,,0.02655491436808538,214.6499938964844,220.3500061035156,2024-04-01,Neutral,N/A,83.08,83.34,1722.0,1701.0,698.0,673.0,2122.0,2172.0,340.0,315.0
2024-05-10,coffee,Neutral/No Change,,0.0034364111866927376,203.6999969482422,204.3999938964844,2024-05-01,Neutral,N/A,83.01,,1464.0,1758.0,,,,,,
2024-06-12,coffee,Neutral/No Change,,0.017229666738503804,220.5500030517578,224.3500061035156,2024-06-01,Neutral,N/A,83.49,83.01,1445.0,1464.0,758.0,766.0,2102.0,2102.0,455.0,445.0
2024-07-12,coffee,Neutral/No Change,,0.014994921776057497,246.75,250.4499969482422,2024-07-01,Neutral,N/A,82.63,83.49,1695.0,1445.0,856.0,758.0,2097.0,2102.0,435.0,455.0
2024-08-12,coffee,Neutral/No Change,,0.029053633681235338,234.0500030517578,240.8500061035156,2024-08-01,Neutral,N/A,77.61,82.63,1985.0,1695.0,828.0,856.0,2073.0,2097.0,560.0,435.0
2024-09-12,coffee,Neutral/No Change,,0.010222501835856533,249.4499969482422,252.0,2024-09-01,Neutral,N/A,76.49,77.61,1777.0,1985.0,828.0,828.0,2057.0,2073.0,550.0,560.0
2024-10-11,coffee,Neutral/No Change,,-0.010598614124601325,254.75,252.0500030517578,2024-10-01,Neutral,N/A,76.33,76.49,1788.0,1777.0,812.0,828.0,1999.0,2057.0,550.0,550.0
2024-11-08,coffee,Neutral/No Change,,-0.027073686475474066,260.3999938964844,253.3500061035156,2024-11-01,Neutral,N/A,75.75,76.33,1464.0,1788.0,815.0,812.0,1938.0,1999.0,470.0,550.0
2024-12-10,coffee,Neutral/No Change,,0.010081270618651852,332.29998779296875,335.6499938964844,2024-12-01,Neutral,N/A,76.02,75.75,1696.0,1464.0,795.0,815.0,1738.0,1938.0,470.0,470.0
2025-01-10,coffee,Neutral/No Change,,0.01679750738937402,318.5,323.8500061035156,2025-01-01,Neutral,N/A,77.91,76.02,1939.0,1696.0,798.0,795.0,1540.0,1738.0,380.0,470.0
2025-02-11,coffee,Neutral/No Change,,-0.036359342803349314,429.0499877929687,413.4500122070313,2025-02-01,Neutral,N/A,78.41,77.91,1913.0,1939.0,794.0,798.0,1540.0,1540.0,380.0,380.0
2025-03-11,coffee,Neutral/No Change,,0.025940685617532558,389.3500061035156,399.4500122070313,2025-03-01,Neutral,N/A,78.33,78.41,1872.0,1913.0,819.0,794.0,1540.0,1540.0,380.0,380.0
2025-04-10,coffee,Neutral/No Change,,0.0033655073321671694,341.70001220703125,342.8500061035156,2025-04-01,Neutral,N/A,78.86,78.33,2016.0,1872.0,846.0,819.0,1465.0,1540.0,375.0,380.0
2025-05-12,coffee,Neutral/No Change,,-0.037013677238742604,397.1499938964844,382.4500122070313,2025-05-01,Neutral,N/A,78.38,,1436.0,2032.0,,,,,,
2025-06-12,coffee,Neutral/No Change,,-0.008127780274129926,350.6499938964844,347.79998779296875,2025-06-01,Neutral,N/A,76.8,78.38,1443.0,1436.0,898.0,923.0,1750.0,1800.0,295.0,295.0
2025-07-11,coffee,Neutral/No Change,,-0.004484262919415381,289.8999938964844,288.6000061035156,2025-07-01,Neutral,N/A,77.32,76.8,1643.0,1443.0,890.0,898.0,1660.0,1750.0,310.0,295.0
2025-08-12,coffee,Neutral/No Change,,-0.01730594979511258,320.70001220703125,315.1499938964844,2025-08-01,Neutral,N/A,73.91,77.32,2160.0,1643.0,869.0,890.0,2117.0,1660.0,290.0,310.0
2025-09-12,coffee,Neutral/No Change,,0.026496703979407017,400.0499877929687,410.6499938964844,2025-09-01,Neutral,N/A,73.14,73.91,1976.0,2160.0,844.0,869.0,2110.0,2117.0,300.0,290.0
2025-11-14,coffee,Neutral/No Change,,-0.004729958566900327,401.7000122070313,399.7999877929687,2025-11-01,Neutral,N/A,75.93,73.14,1845.0,1976.0,901.0,844.0,2154.0,2110.0,290.0,300.0
2025-12-09,coffee,Neutral/No Change,,-0.004671065882987587,396.0499877929687,394.2000122070313,2025-12-01,Neutral,N/A,75.97,75.93,1867.0,1845.0,901.0,901.0,2029.0,2154.0,290.0,290.0
2026-01-12,coffee,Neutral/No Change,,-0.0044736645626190594,357.6499938964844,356.04998779296875,2026-01-01,Neutral,N/A,74.48,75.97,1922.0,1867.0,926.0,901.0,2227.0,2029.0,350.0,290.0
